Transaction_Amount,Transaction_Time,Account_Age,Num_Transactions,Fraud
337.5890446041227,11.134353043495986,6.627971529590085,39,0
72.9227667831634,21.821284940677444,7.723704404161261,13,0
317.8724984985056,12.928843150865141,2.968425000158853,18,0
331.9314888064796,11.947500192822964,1.5394897077517746,23,0
732.3101165546834,2.531368798959134,2.178763686947567,46,0
641.181896641661,15.762722513383057,6.453972705439229,33,0
888.3406151505633,19.730475854405412,8.64501765603162,39,0
477.4927759103298,9.130080180181496,1.4049713911188193,40,0
128.3983034789187,18.61468442220786,7.6073613313748165,18,0
716.1123393507651,23.14743969361948,4.071867813550469,9,0
763.1771981307285,4.890395019064538,5.306755329275703,33,0
565.6644255938013,12.559911148673791,9.35973594861009,32,0
773.2575081550153,6.891310994029813,3.987743542622609,17,0
498.85764040074685,19.028506056812144,5.188032405455375,19,0
527.5055010881741,13.86224078114778,1.12314173284613,27,0
433.26560817496414,15.229978021207291,1.7343884800435454,6,0
35.164935476654236,19.149939830781456,3.327324320213056,35,0
116.81251272337141,9.503291343898917,1.2506701673896696,37,0
41.11489382986691,21.962161641769036,6.682377934434259,34,0
640.0463071511426,12.792692813907358,4.837585211214603,20,0
321.2124212655634,3.790915748048352,5.933306824552198,25,0
513.4849842530557,16.701578836051258,2.571824673066966,4,0
908.490809186832,19.038272410518104,3.6633882649295453,10,0
256.7993068573862,7.60228024962064,6.974420273674526,10,0
416.2790938052734,20.572302167970072,9.687724512673599,24,0
757.9956271576182,21.747438114378394,1.4537509624198828,21,0
236.51018383670623,6.645707697067414,9.013458887697395,11,0
86.21011073050506,23.60451534516533,6.1919308118008765,27,0
296.85393838463034,3.377076673170202,6.075276100800614,16,0
169.60907438146438,4.848376041659759,5.502506816869843,26,0
930.4006758191473,4.421396141712627,1.6245467731376504,30,0
810.0391757687728,21.45575304018889,1.808891665625446,49,0
637.0697189453192,15.703021255799085,6.4082080509317745,16,0
872.7459842858406,3.650502797334549,4.0686271429200245,7,0
805.6353561301233,10.567762040840375,9.255412599199126,16,0
194.70435829717547,14.76715260167525,4.65931483623525,35,0
893.633408505078,2.003138039745199,2.28953312832377,16,0
543.9488194964943,21.17799284177613,7.432469501518324,40,0
809.3657536124219,19.286484850596842,3.6401807929690886,12,0
897.1303869242583,12.124962565839319,5.7292327662030385,35,0
324.8234402221452,23.211038766220092,7.2804950695465305,49,0
118.95140528239999,10.026263502602394,9.102377000818633,21,0
235.65581091652226,23.618647656875947,8.129720753215086,43,0
432.83671073999375,16.03007997128705,7.087249610854517,36,0
819.8346182632682,15.232110558094595,7.116698641556292,48,0
862.12327742378,3.98291748709884,9.513321796288778,17,0
16.882609225878795,21.166266199311455,3.662416877468824,32,0
515.6398295517901,10.259752510094764,1.0100088477656866,41,0
423.2368931172912,3.8936017387795046,3.4475910345837883,6,0
229.88673236602295,0.302580479418217,2.961022416640696,24,0
128.66671366034598,13.434136407321182,6.956511266025983,27,0
344.23901968959166,12.657590930944231,6.703404397889761,20,0
943.480606873394,17.264486936859804,6.341152444342514,25,0
329.9709027005477,21.366193272427253,1.1461909888850834,2,0
523.6027155259325,1.9057580314327085,7.5590024900558275,9,0
705.9887693062261,17.555915768168695,3.9117737123694236,28,0
369.99330635550103,4.497886658341973,6.98550390105968,38,0
972.0642618937511,20.596249275771935,6.0092058565193796,3,0
962.8228219926901,19.657524332679746,4.084578328851165,20,0
259.2644728671105,12.979050119653065,2.2111864039369697,6,0
502.2760208334616,17.045827166959477,1.8497700789443285,39,0
307.86952671860195,7.544402716409961,8.483664998010012,33,0
291.9920894336929,11.30802957438755,9.265577878734021,1,0
46.51807788098747,19.71928554505132,6.848092420878697,37,0
613.4686906400979,11.022364732157133,1.9309070337443504,6,0
507.6522329965729,8.587158367810602,4.618244951994166,45,0
60.96396373748946,11.861098734007196,7.560452800946415,34,0
285.8599995942453,19.87798205849324,8.018387956090613,47,0
909.1832271069871,8.044993136900946,2.0639676006197973,15,0
247.1662717603027,4.170278235257851,1.0002764696084419,45,0
153.44592337031085,17.08833648793874,7.409233412925445,26,0
494.5582326747874,19.823477104993962,4.209365583875851,14,0
985.7939495694947,2.4152994845648,3.290331984564342,7,0
249.6347187963854,5.756978706142673,1.116077228105729,46,0
675.4141919318198,3.4073277542638536,5.8626946608534976,31,0
764.0034191754304,8.350593877971999,8.660356618833836,24,0
245.26116855247568,10.808423493729904,9.61868481645329,31,0
730.934185125741,17.971832087119356,6.091704555519603,29,0
374.1053013920607,15.627542037160179,5.630151949659048,42,0
635.9827722876437,14.902285619482349,1.76550746940317,32,0
637.1944136532858,8.456998718631706,5.939855213883398,17,1
540.4169372340109,20.19474127403424,4.419811710688552,14,0
99.38687235386422,11.31089201755595,6.464217527952193,40,0
836.9494706333456,23.49851851236371,4.49853713088892,36,0
327.5722643220185,15.219411319097684,3.1626921110533006,48,0
194.6533252958557,3.0303537975480657,1.8546874770553885,24,0
50.367390139216276,16.228261489810414,3.834266001300062,45,0
594.9840137563594,7.8024963703607755,1.8698035085897704,27,0
680.7887182238596,16.471852720466337,2.5920725574158556,25,0
26.42195063857759,1.6713875558977378,9.886025427215912,32,0
516.9721277162882,4.197154492223025,4.996932012159568,18,0
234.23081744595856,20.537694213738874,5.786845898545149,46,0
648.7210625053553,5.452309368564357,8.862566758634937,18,0
182.62276471494152,20.08898700583056,9.960120104416191,37,1
694.0283607214413,6.70262612290585,6.244430044102134,26,1
392.86799283753203,15.429165841408985,8.312264389397544,9,0
937.3626888493671,16.659613764235942,3.9424692190300776,35,1
146.1457347045333,12.30371407548127,3.7516956170256197,8,0
347.65568753975595,7.327456240721551,4.6243334889510415,20,0
122.33878602818318,5.103465032906307,7.0525653640628425,42,0
925.4466820957772,0.7965445094982293,7.139725203295889,22,0
878.5659598471713,7.294713629777371,3.837154911845057,19,0
265.362211438004,15.675906972750791,2.198889317229658,30,0
663.3842055738372,22.519315642763583,6.691566308189577,28,0
819.0499781992037,20.908907574313247,2.1549327596988808,35,0
559.6488034834678,18.38555463684726,6.206432574063971,43,0
534.3540725724464,18.922736238079167,7.2407991525067805,11,0
249.43376799144716,15.959637683423885,7.305503467550064,31,0
102.17174012784022,6.246884581584072,7.78124899593637,49,0
898.2436003737935,21.77268073693992,8.855734794090981,48,0
901.4138765916972,16.097575485740016,5.499630927683096,39,0
636.7704427005352,13.450575143530559,7.572242705766141,36,0
345.63949313821365,2.6637472611235458,6.57255461829253,30,0
355.7174788665343,10.72933305135421,2.6797594581791433,23,0
728.6961220815369,11.048598508846231,1.2312068038246735,19,0
898.1391573530514,20.74952662854408,3.560872471092404,12,0
888.2155600224661,13.119557284506923,4.9873033570385745,15,0
782.0767903990476,9.129613175289832,6.553953499857907,31,0
645.6113296927449,23.443207884255823,8.649633974528848,43,0
93.29856534509834,2.657294239831576,2.766211450355491,37,0
170.01242695366764,10.141162279486672,2.129948109086294,37,0
899.5686466418084,1.008592204113727,9.671319527268947,15,0
610.364769062994,17.75769889840633,1.972401034387664,29,0
19.10508110046335,22.033837252779616,5.306419630964703,43,0
110.45682743737179,6.720895909211746,6.270073559139717,26,1
666.8667514169753,20.6002002431789,5.872369788166944,44,0
15.0109680077565,7.013237531085546,1.7742894132964888,2,0
169.19997090332367,21.858483879453964,1.5132422260325744,20,0
553.2464514729203,18.095085686322815,1.949350847149321,15,0
694.9762457157664,19.317762644194527,6.270289154853512,4,0
655.4416469075745,0.432157334410908,5.89910398870889,22,0
232.0266163659542,23.107448569776622,3.1036671283306982,38,0
715.0574291340605,17.44010380968776,6.739967276610324,23,0
244.87659662183208,7.3140262892672,8.380607518500845,26,0
332.14570117767505,19.905471956612327,1.3742106386193438,11,0
749.0264910668438,6.756508761958319,5.483169491932381,28,1
653.1365700567425,20.94609214958707,7.203793708924213,2,0
850.7311763892361,2.7019293698864884,3.2708073436271836,8,0
661.03676337734,16.888463459059096,3.769938147638342,29,1
572.6255173021169,12.976763439477848,6.522741126904454,11,0
102.73802014981155,2.3168272846905795,9.081417640993632,37,0
374.0386450288392,5.805451878212136,8.289319782726094,18,0
272.5503440049082,0.29769687065555495,6.248171971896252,14,0
251.54974694529275,11.25043117114814,7.571995459815243,10,0
973.2804492049211,7.230366258240009,4.283402231870188,35,0
399.1667474200928,14.360579623146212,6.76868975288882,9,0
893.1260896253422,7.1337073850068125,5.195634320148013,35,0
634.8272397372903,7.198058676167633,2.7094252281180484,11,0
796.863190506232,17.83663676955848,7.315644464895315,44,0
507.61072217414016,1.1554280634804828,6.008181736139398,12,1
581.1348457800955,21.669479884607693,4.227594237582323,3,0
497.59251688067525,20.454332985388355,9.202052710707676,39,0
203.29055792006406,16.027312397433757,1.1884070604405994,14,0
725.2275941088902,14.237317682577224,3.841958361245464,28,0
287.96463881644723,21.415259955351654,1.511932579998819,11,0
34.0728067671393,4.447924308689147,7.898745845994645,39,0
649.0175729480961,1.8952598925798867,7.3189670870241335,25,0
185.33957261297846,5.7482440778289146,3.9821699686268532,21,0
941.0539985093851,19.069878688804565,7.080966119863657,10,0
954.3892912325615,0.8320864014355998,4.563435035763549,43,1
915.715746318244,13.987364042003751,7.806284122801909,15,0
376.45711325288994,23.890500388591438,5.0876529646303545,19,0
25.302050363578754,20.536706252100945,4.71051755048499,48,0
929.0353769618481,12.514696537046147,9.412569239394708,22,0
433.9023068341412,1.5273818228794163,3.2579118990163023,21,0
966.9882708532328,19.952964345257037,2.084026059969089,44,0
963.9837773183604,14.375484196253053,6.260888019335123,32,0
854.4793609126865,2.758391929429604,9.72389631055761,23,0
301.5044031488898,2.252574835760549,4.40055292354468,13,0
391.246751315906,21.831043666478216,1.5583308726590337,5,0
852.6253048016883,16.060806310513883,4.0537474057861065,4,0
323.75278510471486,19.902883183602132,5.553384888876026,28,0
177.79781921923157,21.095493606774415,2.4573070596899234,14,0
561.2332498337666,13.722536449159733,6.922919962508429,8,0
936.7932264191732,12.418712442120992,9.979744501091805,9,0
699.0694987082233,10.330257847703765,5.065655283832994,35,0
574.3605583884713,7.606718106986863,4.192557010571914,37,0
106.20472883306086,10.430303060609083,4.6063375015101995,21,0
618.857154432178,18.573111737523753,2.03631560555681,18,0
990.1533116032207,14.446162344363158,8.949462412836013,33,0
148.6831750841588,21.420558958916306,4.733430899692168,8,0
523.1463558400993,10.641120345100505,4.485469702823572,49,1
878.5993412086759,14.570149889250096,6.937212456374269,17,0
743.3609315766624,15.15138127420773,4.978300788380112,43,0
700.0455835853153,14.200731895351812,6.8341012192706145,31,0
705.4592431472382,16.863210554052394,1.5530166111770876,34,0
365.89623970755764,5.698403240995351,8.323510093500047,6,0
300.6559258218484,12.296730661098977,9.464535575914624,22,0
811.2675439237285,2.501395267400344,6.838888475434474,14,0
812.012260732389,9.228271863475502,9.591093359729296,3,0
868.4015953943026,11.704009646910347,2.3628908293296695,12,0
914.1081470309066,15.653382229091338,5.2967457053231835,36,0
516.2289748723284,22.812745262068884,6.416260605509025,12,0
506.5011317403276,14.415625597160542,6.23562982679068,45,0
800.3122271771074,17.846253988237436,4.613156011801389,2,0
653.4642914699875,12.150385427884867,4.042759684296352,2,0
704.9472084851263,15.218496753031951,2.1414162029537693,15,0
797.83474274174,1.7023731872105623,4.5256820550605035,23,0
891.1052883993906,6.105397940204328,2.463947335949366,29,0
344.61520528302043,8.684474236923329,7.609291088429965,17,0
381.8271231135446,11.339840520156326,2.87947841945131,32,0
103.04212044246032,1.0955698920572097,1.5270877475608047,7,0
582.4973395862122,3.3605783412796244,5.971295240355109,30,0
45.582851058774665,6.643543386991339,6.357067594474614,28,0
470.94203795113555,23.316784581625214,8.84721755152455,14,0
547.2181883605009,7.952328170473218,6.192834511759137,44,0
293.67583960700154,11.568985394689982,4.109327683511012,30,0
594.9249279633207,4.7063451057214305,8.227106933736884,17,1
40.195247439658935,14.658721705818438,5.862510038686789,32,0
46.974706861722275,6.736397172383383,1.7135225616807257,46,0
824.3745550530617,4.967821882522243,6.09265504281922,6,0
366.58873499715025,12.397743082703498,9.172166908794962,24,0
135.78990752536595,0.1321391798500997,4.566813629483985,6,0
527.0208274542563,0.18393678358140786,3.666932217098201,27,0
772.2936175676248,5.257651418444587,2.2912251131621804,18,0
223.66281722187475,0.8813127000197074,2.363009697418216,24,0
626.6615710608103,2.592618099136593,4.89494335907637,37,0
94.49399034383032,8.132655584130038,6.361118417453766,24,0
61.16490395692162,19.262056309915508,1.7255386465264158,38,0
536.0410852524665,13.72916744086322,9.456117301226492,34,0
545.2287703940054,12.304025422953995,7.7962025570067635,40,0
641.0556024832244,7.043731756994919,6.279615264552964,47,0
728.8304203854349,22.362089266387592,8.455948038450916,15,0
976.0935586679093,9.528360989692601,1.7216808113090196,11,0
521.1373448181834,2.090226403098516,5.291549899598119,22,0
329.7269082118335,14.80959638682723,6.67083814175497,24,0
797.2343328210167,2.7321214434384338,8.457876155064604,1,0
278.12392874945346,8.28535542724061,8.05122604044341,18,0
444.58170649857976,12.177886529227413,3.493623247420597,44,0
87.67181752884329,20.98134059244422,9.467921526032839,12,0
35.09723598130294,11.845117928162848,2.119112572877833,43,1
963.0219305311458,16.85421038475994,8.876202567590369,28,0
837.6203193070837,23.827604135977687,9.738462246441568,40,0
699.014464032761,3.155738877551559,2.5943817090036303,7,0
414.86341497012717,6.593556612468468,7.4985945778340675,23,0
181.5613768701373,9.469825814343514,1.3625696690019862,21,0
164.8726722443752,10.123876284931953,4.648805426252395,34,0
257.74046918294937,9.8645058063731,5.646549692779066,11,0
553.7343980590592,21.782664061357316,6.225807033186706,22,0
717.4499634730618,17.136783467204555,9.423435234237036,42,0
663.595402950554,14.58972513817689,7.050256185647752,35,0
287.1345579764834,7.42494522870677,5.331501560973133,29,0
955.3166278565621,19.770969221311073,8.287075326393005,42,0
740.5179475288109,22.921452275639734,9.55479538858968,28,0
558.8105119862867,19.708758781205436,1.1985953381406176,18,0
615.6035387720087,0.0375625245953497,9.842691450304349,14,0
425.40406180351204,15.273632884401769,1.775189251573123,18,0
255.25367960614588,1.2272491546104174,8.329481013418853,28,0
362.41295186474895,6.1825732880093245,3.5230127729627125,24,0
760.2676493597254,1.4285928083465205,2.1896169197848456,8,0
24.24955374345831,14.491090870785307,4.9587007574245145,42,0
124.91191410184707,16.478157923822565,6.795609215028522,45,0
55.54261560153522,2.747703313581723,4.428566605211275,8,0
50.32151429578043,9.212133193079508,1.4910886745442906,4,0
856.9059781708971,10.949676214933008,6.395150256928449,27,0
706.6212807862235,8.857272522261997,9.121629484996072,36,1
479.4320907964519,2.904600011644633,4.4489382935252655,5,0
106.85581904449147,10.05474696449941,2.946994998677443,33,0
496.699716365664,18.028273147402036,4.983196113395339,49,0
478.73705307276003,1.7041839487981312,1.4352643994390277,34,0
181.46985121091504,1.9243203379656828,8.384388260322474,30,0
439.5131327455933,8.514511004063621,8.437067298551682,8,0
404.5196870533997,22.6014170788542,6.292004170866655,39,0
619.6915970716943,16.045743521349937,4.177926000445505,47,0
638.7427143589673,16.288078960141554,8.198050280012051,26,0
54.85096967432407,8.68607978010876,5.992183223095305,37,0
380.8664884802065,14.247858989004921,8.433390776950146,34,0
629.601316557094,0.24314841666584108,6.683129133247186,7,0
508.10489599428684,15.266305113829013,8.059649258915176,40,0
857.924942776439,21.91888674182968,6.38706693895984,28,0
662.1066953027556,14.70176324027566,4.7272696139409955,39,0
171.3050828106154,20.96876624319228,9.621512739335238,39,0
79.86305992642555,17.37535333118625,5.870024423909602,28,0
645.9950854242525,2.893401993688566,6.445805666864845,14,0
36.24619743620559,21.658879374860202,2.984388754732743,38,0
589.9178254607286,1.5946522645385972,6.6308571048454885,4,0
940.8279390107081,12.815219341146332,6.144468845346495,42,0
579.7194360971201,3.411290971042984,2.6635455815232243,18,1
394.2882269444567,0.2809586575416976,1.5362838761782935,44,0
646.8553362579296,10.128822243063336,6.439233877432939,48,0
463.6703615866015,7.08097698369975,7.873230424152885,25,0
550.1606214227755,11.664011851142472,5.710612338298074,7,0
942.0501606887599,13.852797281629218,3.0409536278768114,38,0
392.2416114227665,1.0497377354147366,6.998697790237315,28,0
961.5786581856751,2.9520790829698953,1.7209515394864203,5,0
906.2971355365031,13.40741751481021,4.976503343217591,3,0
203.83322344140348,8.236016476143798,2.470300825585782,44,0
78.6676878664138,17.50016370118675,2.6601314595389502,31,0
109.77022136365238,15.654999566206552,2.820645542423833,47,0
28.03960739503423,20.294504711757764,4.480363513395801,42,0
103.49853114836911,16.619827840061408,1.4603518505835786,20,0
686.1767056821933,10.318345857363555,4.580140968361883,19,0
80.4767619756267,16.151198937466376,5.605367024032308,48,0
325.7858739908237,6.609148182130045,5.349648564696927,11,0
846.42655785976,7.351523970677104,4.445056903627365,40,0
33.03921637846761,18.93564383809904,8.552319472636771,3,0
816.3237977630464,10.714068393637973,2.3079402317845368,23,0
289.03622702566594,19.16112817244046,5.5512706940323655,7,0
126.9831793454397,19.73813696803868,1.5583727526089888,23,0
699.7697937105091,20.581496103870812,1.6404011099011877,7,0
632.6534183120851,21.999245660188976,6.164792647093867,46,0
878.6972933917824,10.34364529231911,6.094165823990388,34,0
737.720333365847,7.652803639707332,8.902301615600113,42,0
805.4461210810001,13.972769918258733,6.020863080940659,19,0
289.21422684559343,8.908138162503061,9.638119183643651,9,0
185.6651483419256,14.425780003205592,1.4382536355993678,48,0
753.1086041244497,16.93406070345179,1.8820691630266695,18,0
808.7663918745914,16.521720443811283,1.3965927541334326,41,0
990.6000905806666,8.989269288482912,2.66749165300186,48,0
418.4915001423122,4.004644840770068,5.871430998475103,45,1
378.29790493485535,10.33270412309298,6.810149632846852,42,1
778.6488311345769,3.4222594579658097,1.4102664215380192,25,0
347.39550485048767,21.3623288444114,9.513738008610394,14,0
931.449752347529,8.301059057708578,8.579488389853429,44,0
859.8286243245817,3.707033933359771,3.669512339413838,25,0
434.70408710126816,0.6107462377380211,1.6946877720382116,19,0
753.3623571135824,15.499737270875622,2.5289836589715153,39,0
756.9974453438356,15.285655618913838,2.142499723794754,15,0
112.09263014757329,8.174499997951,2.1095540136905218,16,0
903.527377612771,1.7210853323436242,5.667055197991606,27,0
510.1998487233786,9.831093477485568,3.212626982440603,40,0
828.1928914466642,7.469219881521446,4.2232574487623005,10,0
326.8491050203056,16.250895353640225,9.905548000458902,4,0
896.5679962112384,14.538701986864568,7.158828240328103,19,0
395.3096619468215,8.75024947674096,9.540826003423012,28,0
20.729274965495378,5.229421302119762,2.28300899529804,21,0
906.328156655071,23.712863187734204,4.439255273493123,47,0
100.37381001827222,10.896038908706757,5.992586229541189,14,0
326.12050121451074,16.51858165872569,1.6908225569986421,33,0
950.5613473802969,3.3732712218806586,1.0376869926516208,48,0
951.1010754681805,11.654152791825547,7.033909004172258,10,0
577.7035092420532,0.6608812768671717,6.776375651212918,19,0
635.5188400481013,12.1309228298508,4.697099289996506,30,0
453.96106675853656,23.136417770824856,5.4067966842882935,22,0
300.27866398108387,9.220961111659205,4.738987005328807,3,0
335.3778999162168,0.9359043017978781,1.2160454036039998,37,0
675.7932715162681,0.7429389820642447,4.018344455957162,41,0
754.8507841433033,9.311682238724867,2.5937402985756086,18,0
793.66325328859,3.840598475116657,1.8858177019123188,11,0
791.7219613666083,0.5604503118764619,9.610483905004148,48,0
100.29404201820347,18.149126734804245,6.3942375253794905,2,0
499.4761016555557,11.004552213165375,7.5579065581294245,12,0
66.98317241647784,6.941874527343709,3.8382736893950575,6,0
554.0335935004982,21.601996392395538,4.538324165446137,43,0
447.1151963596432,2.7873350448126146,3.1323159450705114,40,0
888.8271409307167,22.942051894927662,1.8726910386888227,44,0
357.4058624265579,7.535201217056468,2.611284736974254,29,0
125.8963462633298,21.32168813540835,8.177626407668374,30,0
151.5617652323075,14.470629035507077,7.097912246653983,2,0
763.8955254002975,19.840976633795698,5.922359883869293,9,0
622.0358826830984,23.616315917051143,5.275808855800912,47,0
110.11144936156234,6.921730507649897,9.30190855290512,2,0
93.26573805384746,23.067251649782232,1.6546145300080157,29,0
703.9594401445288,9.347565477658089,3.5254073191412436,33,0
82.03537630055159,9.252285713686135,4.149440682136427,10,0
823.6414586974527,8.169290502108137,8.04183230991509,34,0
709.1798048849313,12.993782576342046,9.932631581457741,44,0
90.53529283548076,3.6994810362836903,3.1660346328143776,8,0
93.98933694434,13.289075648592268,8.868766007233726,37,0
986.7731827161637,13.000915497840097,8.47560484388612,33,0
380.5280877985591,18.28564350251688,3.0219165787758997,47,0
376.935725596222,20.007599086502054,4.593993221793003,6,0
814.6715715849275,10.570592407498177,4.687055823632672,44,0
947.7760916100201,7.25599798443585,9.803986016739024,40,0
986.1410531846421,6.224037535610267,2.628027112410085,45,0
755.8444034063522,4.670972080916926,8.192421739943038,19,0
382.4969896756066,1.3835419727765972,4.007734427557989,32,0
92.66570953168208,8.218751492033121,7.577833111985443,27,0
779.3754467681624,6.485944611138798,4.780099038660966,1,1
562.820207238447,23.19401726079378,6.20523786804886,43,0
429.97978915450653,13.385011830001055,8.493505959935181,33,0
907.2908412437886,8.334648936732181,8.237490084854958,40,0
120.08550748308983,13.931222423848704,8.797808651857302,32,0
497.6988532479506,3.340720832296692,1.5365559281019312,5,0
21.240108319744877,10.65704998085287,7.228454977357703,17,0
473.974035574185,15.029623714105533,2.2598863904958657,8,0
65.74024292501898,11.733547963018832,4.742367112165699,42,0
127.6297371053912,9.642691215703781,5.937295735492196,34,0
126.35098430933384,23.852361333592757,4.624655362721477,9,0
652.718199094903,21.12755429157425,5.6765050822270675,23,0
748.5844304727691,14.961742995826562,9.968736779187573,35,1
587.535077446188,13.665056668374786,2.2169558234156925,7,0
962.5508229897965,14.895851515790017,7.07910440802783,15,0
381.121873728467,4.831490587738398,4.564008697470537,20,0
292.8549654190421,9.483305838343647,2.197088190165959,25,0
869.9131369075657,0.9470287893815836,2.428630870368786,3,0
231.3598801342581,11.413104899683841,9.543457956210553,46,0
963.5903140462052,13.032590014983917,8.916413470405859,24,0
22.03292994291818,5.46599366647703,9.163377643735197,34,0
970.1800384405626,23.13669233197233,9.923794982446479,46,0
52.728312831070355,21.82691066249381,2.8748385100766614,22,0
892.2316825610903,17.33143765094174,4.198954036276556,11,0
532.4240979954369,12.801279090368702,7.022971269323801,48,0
993.0351481581073,20.879259831544438,5.354222858745826,8,1
83.05859908804487,3.13565625176311,4.765505800405002,39,0
558.3157415573075,18.97223506259724,4.220301244020337,43,0
969.609510262908,2.995699535204359,6.34402568749107,35,0
527.8668657284474,19.061055901185732,6.180340857760738,49,0
633.1046517539099,6.618421638032567,2.453120506578161,46,0
698.791202094771,21.050173944436533,5.2456585376659515,38,0
459.9956541200955,22.65701025180955,5.981245985888649,8,0
631.2824992832228,3.5711032657227753,6.1325824485825144,37,1
588.4711688038692,11.104214521569444,2.890964736211166,27,0
902.1464303860791,23.543697075904443,7.6804425302705805,28,0
54.99191653804329,11.601778463355519,1.2267918533896267,40,0
288.15355769630804,20.725140540349084,4.193486699888464,34,0
950.9073692357931,14.129556531151676,8.021913836820701,32,0
891.3611460520071,9.007917790070444,6.075036289498621,15,0
461.1001852578558,6.858805332620885,3.350461892597742,44,0
